api_full_name,status,rounds,repair_model_used,signature_found,param_count,required_param_count,supported_param_count,stage3_preview_ready,errors,warnings,stage3_preview_reasons,json_path
tensorflow.math.l2_normalize,pass_with_warnings,1,deterministic,True,5,4,5,False,,required param 'epsilon' missing type | required param 'dim' missing type | stage3 preview not ready: required param 'epsilon' unresolved: unhandled chosen type: a lower bound value for the norm. will use `sqrt(epsilon)` as the divisor if `norm < sqrt(epsilon)`. | required param 'dim' unresolved: unhandled chosen type: deprecated,required param 'epsilon' unresolved: unhandled chosen type: a lower bound value for the norm. will use `sqrt(epsilon)` as the divisor if `norm < sqrt(epsilon)`. | required param 'dim' unresolved: unhandled chosen type: deprecated,info2json/results/tensorflow/tensorflow.math.l2_normalize.json
tensorflow.math.less,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.less.json
tensorflow.math.less_equal,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.less_equal.json
tensorflow.math.lgamma,pass_with_warnings,1,deterministic,False,2,2,2,False,,required param 'name' missing type | stage3 preview not ready: required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,info2json/results/tensorflow/tensorflow.math.lgamma.json
tensorflow.math.log,pass,1,deterministic,False,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.log.json
tensorflow.math.log1p,pass,1,deterministic,False,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.log1p.json
tensorflow.math.log_sigmoid,pass,1,deterministic,False,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.log_sigmoid.json
tensorflow.math.log_softmax,pass,1,deterministic,False,3,1,3,True,,,,info2json/results/tensorflow/tensorflow.math.log_softmax.json
tensorflow.math.logical_and,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.logical_and.json
tensorflow.math.logical_not,pass,1,deterministic,False,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.logical_not.json
tensorflow.math.logical_or,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.logical_or.json
tensorflow.math.maximum,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.maximum.json
tensorflow.math.minimum,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.minimum.json
tensorflow.math.mod,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.mod.json
tensorflow.math.multiply_no_nan,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.multiply_no_nan.json
tensorflow.math.nextafter,pass_with_warnings,1,deterministic,False,3,3,3,False,,required param 'name' missing type | stage3 preview not ready: required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,info2json/results/tensorflow/tensorflow.math.nextafter.json
tensorflow.math.not_equal,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.not_equal.json
tensorflow.math.polygamma,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.polygamma.json
tensorflow.math.polyval,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.polyval.json
tensorflow.math.pow,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.pow.json
tensorflow.math.real,pass,1,deterministic,False,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.real.json
tensorflow.math.reciprocal,pass,1,deterministic,False,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.reciprocal.json
tensorflow.math.reciprocal_no_nan,pass,1,deterministic,False,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.reciprocal_no_nan.json
tensorflow.math.reduce_all,pass,1,deterministic,False,4,2,4,True,,,,info2json/results/tensorflow/tensorflow.math.reduce_all.json
tensorflow.math.reduce_any,pass,1,deterministic,False,4,2,4,True,,,,info2json/results/tensorflow/tensorflow.math.reduce_any.json
tensorflow.math.reduce_euclidean_norm,pass_with_warnings,1,deterministic,False,4,2,4,False,,required param 'keepdims' missing type | stage3 preview not ready: required param 'keepdims' unresolved: unhandled chosen type: if true,required param 'keepdims' unresolved: unhandled chosen type: if true,info2json/results/tensorflow/tensorflow.math.reduce_euclidean_norm.json
tensorflow.math.reduce_logsumexp,pass_with_warnings,1,deterministic,False,4,2,4,False,,required param 'keepdims' missing type | stage3 preview not ready: required param 'keepdims' unresolved: unhandled chosen type: if true,required param 'keepdims' unresolved: unhandled chosen type: if true,info2json/results/tensorflow/tensorflow.math.reduce_logsumexp.json
tensorflow.math.reduce_max,pass,1,deterministic,False,4,1,4,True,,,,info2json/results/tensorflow/tensorflow.math.reduce_max.json
tensorflow.math.reduce_mean,pass_with_warnings,1,deterministic,False,4,2,4,False,,required param 'keepdims' missing type | stage3 preview not ready: required param 'keepdims' unresolved: unhandled chosen type: if true,required param 'keepdims' unresolved: unhandled chosen type: if true,info2json/results/tensorflow/tensorflow.math.reduce_mean.json
tensorflow.math.reduce_min,pass_with_warnings,1,deterministic,False,4,4,4,False,,required param 'axis' missing type | required param 'keepdims' missing type | required param 'name' missing type | stage3 preview not ready: required param 'axis' unresolved: unhandled chosen type: the dimensions to reduce. if `none` (the default) | required param 'keepdims' unresolved: unhandled chosen type: if true | required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,required param 'axis' unresolved: unhandled chosen type: the dimensions to reduce. if `none` (the default) | required param 'keepdims' unresolved: unhandled chosen type: if true | required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,info2json/results/tensorflow/tensorflow.math.reduce_min.json
tensorflow.math.reduce_prod,pass_with_warnings,1,deterministic,False,4,2,4,False,,required param 'keepdims' missing type | stage3 preview not ready: required param 'keepdims' unresolved: unhandled chosen type: if true,required param 'keepdims' unresolved: unhandled chosen type: if true,info2json/results/tensorflow/tensorflow.math.reduce_prod.json
tensorflow.math.reduce_std,pass_with_warnings,1,deterministic,False,4,2,4,False,,required param 'keepdims' missing type | stage3 preview not ready: required param 'keepdims' unresolved: unhandled chosen type: if true,required param 'keepdims' unresolved: unhandled chosen type: if true,info2json/results/tensorflow/tensorflow.math.reduce_std.json
tensorflow.math.reduce_sum,pass_with_warnings,1,deterministic,True,4,2,4,False,,required param 'keepdims' missing type | stage3 preview not ready: required param 'keepdims' unresolved: unhandled chosen type: if true,required param 'keepdims' unresolved: unhandled chosen type: if true,info2json/results/tensorflow/tensorflow.math.reduce_sum.json
tensorflow.math.reduce_variance,pass_with_warnings,1,deterministic,False,4,2,4,False,,required param 'keepdims' missing type | stage3 preview not ready: required param 'keepdims' unresolved: unhandled chosen type: if true,required param 'keepdims' unresolved: unhandled chosen type: if true,info2json/results/tensorflow/tensorflow.math.reduce_variance.json
tensorflow.math.rint,pass,1,deterministic,False,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.rint.json
tensorflow.math.round,pass,1,deterministic,False,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.round.json
tensorflow.math.rsqrt,pass,1,deterministic,False,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.rsqrt.json
tensorflow.math.scalar_mul,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.scalar_mul.json
tensorflow.math.sigmoid,pass,1,deterministic,False,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.sigmoid.json
tensorflow.math.sinh,pass,1,deterministic,False,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.sinh.json
tensorflow.math.sobol_sample,pass,1,deterministic,False,4,2,4,True,,,,info2json/results/tensorflow/tensorflow.math.sobol_sample.json
tensorflow.math.softsign,pass,1,deterministic,False,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.softsign.json
tensorflow.math.special.bessel_i0,pass_with_warnings,1,deterministic,True,2,1,2,False,,required param 'name' missing type | stage3 preview not ready: required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,info2json/results/tensorflow/tensorflow.math.special.bessel_i0.json
tensorflow.math.special.bessel_i0e,pass,1,deterministic,True,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.special.bessel_i0e.json
tensorflow.math.special.bessel_i1,pass_with_warnings,1,deterministic,True,2,2,2,False,,required param 'name' missing type | stage3 preview not ready: required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,info2json/results/tensorflow/tensorflow.math.special.bessel_i1.json
tensorflow.math.special.bessel_i1e,pass,1,deterministic,True,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.special.bessel_i1e.json
tensorflow.math.special.bessel_j0,pass,1,deterministic,True,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.special.bessel_j0.json
tensorflow.math.special.bessel_j1,pass,1,deterministic,True,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.special.bessel_j1.json
tensorflow.math.special.bessel_k0,pass_with_warnings,1,deterministic,True,2,2,2,False,,required param 'name' missing type | stage3 preview not ready: required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,info2json/results/tensorflow/tensorflow.math.special.bessel_k0.json
tensorflow.math.special.bessel_k0e,pass,1,deterministic,True,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.special.bessel_k0e.json
tensorflow.math.special.bessel_k1,pass_with_warnings,1,deterministic,True,2,2,2,False,,required param 'name' missing type | stage3 preview not ready: required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,info2json/results/tensorflow/tensorflow.math.special.bessel_k1.json
tensorflow.math.special.bessel_k1e,pass,1,deterministic,True,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.special.bessel_k1e.json
tensorflow.math.special.bessel_y0,pass,1,deterministic,True,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.special.bessel_y0.json
tensorflow.math.special.bessel_y1,pass,1,deterministic,True,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.special.bessel_y1.json
tensorflow.math.special.dawsn,pass,1,deterministic,True,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.special.dawsn.json
tensorflow.math.special.expint,pass_with_warnings,1,deterministic,True,2,2,2,False,,required param 'name' missing type | stage3 preview not ready: required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,info2json/results/tensorflow/tensorflow.math.special.expint.json
tensorflow.math.special.fresnel_cos,pass,1,deterministic,True,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.special.fresnel_cos.json
tensorflow.math.special.fresnel_sin,pass,1,deterministic,True,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.special.fresnel_sin.json
tensorflow.math.special.spence,pass,1,deterministic,True,2,1,2,True,,,,info2json/results/tensorflow/tensorflow.math.special.spence.json
tensorflow.math.squared_difference,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.squared_difference.json
tensorflow.math.subtract,pass,1,deterministic,False,3,2,3,True,,,,info2json/results/tensorflow/tensorflow.math.subtract.json
tensorflow.math.top_k,pass_with_warnings,1,deterministic,True,5,5,5,False,,required param 'sorted' missing type | required param 'name' missing type | stage3 preview not ready: required param 'sorted' unresolved: unhandled chosen type: if true the resulting `k` elements will be sorted by the values in descending order. | required param 'name' unresolved: unhandled chosen type: optional name for the operation.,required param 'sorted' unresolved: unhandled chosen type: if true the resulting `k` elements will be sorted by the values in descending order. | required param 'name' unresolved: unhandled chosen type: optional name for the operation.,info2json/results/tensorflow/tensorflow.math.top_k.json
tensorflow.math.xlogy,pass_with_warnings,1,deterministic,False,3,3,3,False,,required param 'name' missing type | stage3 preview not ready: required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,required param 'name' unresolved: unhandled chosen type: a name for the operation (optional).,info2json/results/tensorflow/tensorflow.math.xlogy.json
